Agency_Name,Agency_Code,Program_Name,Program_Code,Tag,Data_File_Name,Data_File_Location,Status,Lat,Lon,Time_Zone,Vertical_Datum,Station_ID,Site_Description,Deployment,Deployment_Position,Vertical_Reference,Site_Mean_Depth,Bad_Data_Code,Email,Variable_ID,DataCategory,Sampling_Rate,Date_Format,Depth_Format,Variable_Name,QC_Code,X,Y,calc_SMD,mAHD
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161869_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.994892,115.835349,GMT +8,mAHD,6161869,6161869,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,389983.041608281,6459537.99107257,6.2923,-6.2923
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161870_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.951372,115.9134,GMT +8,mAHD,6161870,6161870,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,397307.961575045,6464438.97945717,-1.0000,1.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161878_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.921404,115.940132,GMT +8,mAHD,6161878,6161878,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,399801.96068701,6467785.97247749,-1.0000,1.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161879_Ammonium_Fixed_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.89844,115.95925,GMT +8,mAHD,6161879,6161879,Fixed,0.5m above Seabed,m above Seabed,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,401584.987920685,6470349.03061466,-2.0000,2.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6161892_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.019964,115.927744,GMT +8,mAHD,6161892,6161892,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,398739.033577859,6456849.01983739,-6.0000,6.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6162045_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.904373,115.963213,GMT +8,mAHD,6162045,6162045,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,401966.043605378,6469694.95535506,-2.0000,2.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6162300_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.900481,115.961691,GMT +8,mAHD,6162300,6162300,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,401817.990881847,6470125.00152736,-2.0000,2.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANCATCH,DWER-SWANCATCH,s6162925_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/swancatch,Active,-31.87615,116.017298,GMT +8,mAHD,6162925,6162925,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,407051.959600386,6472871.0519946,-14.0000,14.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6162994_Ammonium_Floating_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.021468,115.921002,GMT +8,mAHD,6162994,6162994,Floating,0.5m from Surface,m from Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,398103.969113805,6456675.96054084,-7.0000,7.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6162995_Ammonium_Floating_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.022513,115.915643,GMT +8,mAHD,6162995,6162995,Floating,0.5m from Surface,m from Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,397599.023731983,6456555.05374389,-6.0000,6.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163105_Ammonium_Fixed_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.0226,115.9267,GMT +8,mAHD,6163105,6163105,Fixed,0.5m above Seabed,m above Seabed,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,398643.338660233,6456555.83658786,-6.0000,6.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163119_Ammonium_Floating_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.0339,115.949901,GMT +8,mAHD,6163119,6163119,Floating,0.5m from Surface,m from Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,400846.601976429,6455324.7499187,-8.0000,8.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163124_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.022888,115.933131,GMT +8,mAHD,6163124,6163124,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,399250.993909188,6456529.92677156,-7.0000,7.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163126_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.029756,115.944245,GMT +8,mAHD,6163126,6163126,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,400308.029458129,6455778.91113594,-7.0000,7.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163132_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.026049,115.937828,GMT +8,mAHD,6163132,6163132,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,399698.019224497,6456183.89646719,-8.0000,8.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163179_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.01678,115.853516,GMT +8,mAHD,6163179,6163179,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,391724.9969105,6457129.99694085,0.0000,0.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163346_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.022423,115.915559,GMT +8,mAHD,6163346,6163346,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,397590.990656847,6456564.95076596,-6.0000,6.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6163485_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.922684,115.950949,GMT +8,mAHD,6163485,6163485,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,400826.005513666,6467654.03816811,-2.0000,2.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6163500_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.8563,115.9956,GMT +8,mAHD,6163500,6163500,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,404979.214184045,6475052.58278633,-5.0000,5.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6163833_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.8614,116.0027,GMT +8,mAHD,6163833,6163833,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,405656.13111468,6474493.45422062,-4.0000,4.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANCATCH,DWER-SWANCATCH,s6164314_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/swancatch,Active,-31.789477,116.003947,GMT +8,mAHD,6164314,6164314,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,405701.007961399,6482466.97902755,-11.0000,11.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANCATCH,DWER-SWANCATCH,s6164462_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/swancatch,Active,-31.949031,115.919732,GMT +8,mAHD,6164462,6164462,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,397903.826264575,6464704.46944046,-2.0000,2.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6165318_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Active,-32.017219,115.853225,GMT +8,mAHD,6165318,6165318,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,391698.029447981,6457081.04102897,-1.0000,1.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6167114_Ammonium_Integrated_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.894387,115.971332,GMT +8,mAHD,6167114,6167114,Integrated,Depth Range,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,402723.274002861,6470809.2041583,-3.0000,3.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6167160_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.998889,115.84425,GMT +8,mAHD,6167160,6167160,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,390828.647864245,6459103.93708195,5.6441,-5.6441
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6167188_Ammonium_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Active,-32.022782,115.901366,GMT +8,mAHD,6167188,6167188,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00025,Water Quality (Nutrient), ,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,396251.009695978,6456511.61302851,-4.0000,4.0000
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\BR1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0195599,115.7834743,GMT +8,mAHD,BR1,BR1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),396345.6000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,385113.237918548,6456749.50201532,11.6952,-11.6952
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CB_Ammonium_Int_2003_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.182802691,115.739089661,GMT +8,mAHD,CB,Challenger Beach bank,Integrated,Water Column,Water Surface,9.3,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381132.999976911,6438604.9999676,10.2600,-10.2600
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS10_Ammonium_Int_1983_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.256500246,115.740863764,GMT +8,mAHD,CS10,Changed position from 2004/05 now CS1ON,Integrated,Water Column,Water Surface,19.2,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381396.000005571,6430436.99994739,17.6492,-17.6492
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS10N_Ammonium_Int_2003_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.255330528,115.742971151,GMT +8,mAHD,CS10N,Bulk Grain Terminal (CBH)(replaced CS10),Integrated,Water Column,Water Surface,14,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381592.999987917,6430568.99997018,12.0181,-12.0181
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS10S_Ammonium_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.255330528,115.742971151,GMT +8,mAHD,CS10S,Bulk Grain Terminal (CBH)(replaced CS10),Integrated,Water Column,Water Surface,14,NaN,,var00025,Water Quality (Nutrient),8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381592.999987917,6430568.99997018,12.0181,-12.0181
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS11_Ammonium_Int_1983_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.262401413,115.71417802,GMT +8,mAHD,CS11,Mangles Bay deep water basin,Integrated,Water Column,Water Surface,18,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,378889.999982075,6429753.00000032,18.1561,-18.1561
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS11S_Ammonium_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.262401413,115.71417802,GMT +8,mAHD,CS11S,Mangles Bay deep water basin,Integrated,Water Column,Water Surface,18,NaN,,var00025,Water Quality (Nutrient),8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,378889.999982075,6429753.00000032,18.1561,-18.1561
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS12_Ammonium_Int_2007_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.197797559,115.76587156,GMT +8,mAHD,CS12,Calista Channel WC Desalination Plant,Integrated,Water Column,Water Surface,10,NaN,,var00025,Water Quality (Nutrient),11520.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,383677.000033435,6436972.00004823,10.4978,-10.4978
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS13_Ammonium_Int_2009_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.250808956,115.728321217,GMT +8,mAHD,CS13,Cockburn Sound southern deep water,Integrated,Water Column,Water Surface,20.4,NaN,,var00025,Water Quality (Nutrient),11424.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,380206.999988273,6431053.99995873,19.1526,-19.1526
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS4_Ammonium_Int_1983_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.154551146,115.693840605,GMT +8,mAHD,CS4,Cockburn Sound northern end deep,Integrated,Water Column,Water Surface,20.9,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,376828.999973297,6441685.99998083,21.3088,-21.3088
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS5_Ammonium_Int_1983_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.152366474,115.720157614,GMT +8,mAHD,CS5,Cockburn Sound northern end deep,Integrated,Water Column,Water Surface,18.9,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,379307.99998272,6441957.99997395,19.3144,-19.3144
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS5S_Ammonium_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.152366474,115.720157614,GMT +8,mAHD,CS5S,Cockburn Sound northern end deep,Integrated,Water Column,Water Surface,18.9,NaN,,var00025,Water Quality (Nutrient),8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,379307.99998272,6441957.99997395,19.3144,-19.3144
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS6_Ammonium_Int_1983_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.146479719,115.756724048,GMT +8,mAHD,CS6,Changed position from 1997/98 now CS6A,Integrated,Water Column,Water Surface,10,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,382749.000021473,6442650.99996744,10.8501,-10.8501
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS6A_Ammonium_Int_1998_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.146479719,115.756724048,GMT +8,mAHD,CS6A,Outside Northern Harbour,Integrated,Water Column,Water Surface,10.5,NaN,,var00025,Water Quality (Nutrient),11340.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,382749.000021473,6442650.99996744,10.8501,-10.8501
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS6S_Ammonium_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.146479719,115.756724048,GMT +8,mAHD,CS6S,Outside Northern Harbour,Integrated,Water Column,Water Surface,10.5,NaN,,var00025,Water Quality (Nutrient),8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,382749.000021473,6442650.99996744,10.8501,-10.8501
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS7_Ammonium_Int_1983_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.170702535,115.762482702,GMT +8,mAHD,CS7,Jervoise Channel south of Southern Harbour,Integrated,Water Column,Water Surface,10.7,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,383323.000017785,6439972.0000343,11.1732,-11.1732
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS7S_Ammonium_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.170702535,115.762482702,GMT +8,mAHD,CS7S,Jervoise Channel south of Southern Harbour,Integrated,Water Column,Water Surface,10.7,NaN,,var00025,Water Quality (Nutrient),8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,383323.000017785,6439972.0000343,11.1732,-11.1732
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS8_Ammonium_Int_1983_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.197565326,115.719832875,GMT +8,mAHD,CS8,Cockburn Sound central basin,Integrated,Water Column,Water Surface,19.9,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,379337.000023485,6436946.99994679,20.3222,-20.3222
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS8S_Ammonium_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.197565326,115.719832875,GMT +8,mAHD,CS8S,Cockburn Sound central basin,Integrated,Water Column,Water Surface,19.9,NaN,,var00025,Water Quality (Nutrient),8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,379337.000023485,6436946.99994679,20.3222,-20.3222
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS9_Ammonium_Int_1983_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.209850521,115.759565504,GMT +8,mAHD,CS9,Kwinana Bulk Terminal (KBB2),Integrated,Water Column,Water Surface,13,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,383098.000031679,6435628.99999166,12.4997,-12.4997
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS9A_Ammonium_Int_2013_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.23893373,115.751411901,GMT +8,mAHD,CS9A,Kwinana Bulk Jetty (KBJ),Integrated,Water Column,Water Surface,16.5,NaN,,var00025,Water Quality (Nutrient),10752.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,382366.999965488,6432396.00004798,16.8257,-16.8257
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS9S_Ammonium_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.209850521,115.759565504,GMT +8,mAHD,CS9S,Kwinana Bulk Terminal (KBB2),Integrated,Water Column,Water Surface,13,NaN,,var00025,Water Quality (Nutrient),8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,383098.000031679,6435628.99999166,12.4997,-12.4997
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CSNC_Ammonium_Int_1999_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.262401413,115.71417802,GMT +8,mAHD,CSNC,Unknown Sites,Integrated,Water Column,Water Surface,18,NaN,,var00025,Water Quality (Nutrient),11424.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,378889.999982075,6429753.00000032,18.1561,-18.1561
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CSSC_Ammonium_Int_1999_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.262401413,115.71417802,GMT +8,mAHD,CSSC,Unknown Sites,Integrated,Water Column,Water Surface,18,NaN,,var00025,Water Quality (Nutrient),10710.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,378889.999982075,6429753.00000032,18.1561,-18.1561
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\DW1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0008087,115.6944252,GMT +8,mAHD,DW1,DW1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),521120.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,376677.850009847,6458730.01185894,16.1375,-16.1375
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\DW2_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-31.9798619,115.6917342,GMT +8,mAHD,DW2,DW2,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),521120.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,376395.549584948,6461048.99731867,17.5568,-17.5568
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\DW3_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-31.9659546,115.67513,GMT +8,mAHD,DW3,DW3,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),521120.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,374807.78794652,6462571.59594934,17.9460,-17.9460
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0574824,115.7253161,GMT +8,mAHD,FP1,FP1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),412860.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,379670.101770561,6452482.27172472,9.1064,-9.1064
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP10_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0458921,115.7462075,GMT +8,mAHD,FP10,FP10,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),515340.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381627.46218548,6453790.21709666,15.7272,-15.7272
