Agency_Name,Agency_Code,Program_Name,Program_Code,Tag,Data_File_Name,Data_File_Location,Status,Lat,Lon,Time_Zone,Vertical_Datum,Station_ID,Site_Description,Deployment,Deployment_Position,Vertical_Reference,Site_Mean_Depth,Bad_Data_Code,Email,Variable_ID,DataCategory,Sampling_Rate,Date_Format,Depth_Format,Variable_Name,QC_Code,X,Y,calc_SMD,mAHD
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161821_Secchi_Depth_Floating_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.912582,115.961026,GMT +8,mAHD,6161821,6161821,Floating,0.5m from Surface,m from Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,401767.963236232,6468783.01619385,-4.0000,4.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6161836_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Active,-32.0297,115.9421,GMT +8,mAHD,6161836,6161836,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,400105.412218013,6455783.13706407,-7.0000,7.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6161837_Secchi_Depth_Floating_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.027504,115.901182,GMT +8,mAHD,6161837,6161837,Floating,0.5m from Surface,m from Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,396238.95683282,6455987.99371263,-5.0000,5.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6161838_Secchi_Depth_Floating_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.030813,115.872233,GMT +8,mAHD,6161838,6161838,Floating,0.5m from Surface,m from Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,393508.987713267,6455593.00881455,-3.0000,3.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161854_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.887859,115.989546,GMT +8,mAHD,6161854,6161854,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,404439.031449482,6471549.01791872,-4.0000,4.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161869_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.994892,115.835349,GMT +8,mAHD,6161869,6161869,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,389983.041608281,6459537.99107257,6.2923,-6.2923
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161870_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.951372,115.9134,GMT +8,mAHD,6161870,6161870,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,397307.961575045,6464438.97945717,-1.0000,1.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161878_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.921404,115.940132,GMT +8,mAHD,6161878,6161878,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,399801.96068701,6467785.97247749,-1.0000,1.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6161879_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.89844,115.95925,GMT +8,mAHD,6161879,6161879,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,401584.987920685,6470349.03061466,-2.0000,2.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6161892_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.019964,115.927744,GMT +8,mAHD,6161892,6161892,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,398739.033577859,6456849.01983739,-6.0000,6.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6162045_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.904373,115.963213,GMT +8,mAHD,6162045,6162045,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,401966.043605378,6469694.95535506,-2.0000,2.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6162300_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.900481,115.961691,GMT +8,mAHD,6162300,6162300,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,401817.990881847,6470125.00152736,-2.0000,2.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6162994_Secchi_Depth_Floating_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.021468,115.921002,GMT +8,mAHD,6162994,6162994,Floating,0.5m from Surface,m from Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,398103.969113805,6456675.96054084,-7.0000,7.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6162995_Secchi_Depth_Floating_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.022513,115.915643,GMT +8,mAHD,6162995,6162995,Floating,0.5m from Surface,m from Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,397599.023731983,6456555.05374389,-6.0000,6.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163105_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Active,-32.0226,115.9267,GMT +8,mAHD,6163105,6163105,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,398643.338660233,6456555.83658786,-6.0000,6.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163119_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Active,-32.0339,115.949901,GMT +8,mAHD,6163119,6163119,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,400846.601976429,6455324.7499187,-8.0000,8.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163124_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Active,-32.022888,115.933131,GMT +8,mAHD,6163124,6163124,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,399250.993909188,6456529.92677156,-7.0000,7.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163126_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.029756,115.944245,GMT +8,mAHD,6163126,6163126,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,400308.029458129,6455778.91113594,-7.0000,7.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163132_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.026049,115.937828,GMT +8,mAHD,6163132,6163132,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,399698.019224497,6456183.89646719,-8.0000,8.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163179_Secchi_Depth_Floating_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.01678,115.853516,GMT +8,mAHD,6163179,6163179,Floating,0.5m from Surface,m from Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,391724.9969105,6457129.99694085,0.0000,0.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6163346_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.022423,115.915559,GMT +8,mAHD,6163346,6163346,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,397590.990656847,6456564.95076596,-6.0000,6.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6163485_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.922684,115.950949,GMT +8,mAHD,6163485,6163485,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,400826.005513666,6467654.03816811,-2.0000,2.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6163500_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.8563,115.9956,GMT +8,mAHD,6163500,6163500,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,404979.214184045,6475052.58278633,-5.0000,5.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6163833_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.8614,116.0027,GMT +8,mAHD,6163833,6163833,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,405656.13111468,6474493.45422062,-4.0000,4.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6163857_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.883876,115.991249,GMT +8,mAHD,6163857,6163857,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,404595.989051281,6471992.02535158,-3.0000,3.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6163932_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.8811,115.9913,GMT +8,mAHD,6163932,6163932,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,404597.95103977,6472299.78441042,-3.0000,3.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6164323_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Inactive,-31.920072,115.941618,GMT +8,mAHD,6164323,6164323,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,399941.009297553,6467934.99731245,-1.0000,1.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6164609_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Inactive,-32.027517,115.913222,GMT +8,mAHD,6164609,6164609,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,397375.96525353,6455998.05459837,-5.0000,5.0000
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6165318_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Active,-32.017219,115.853225,GMT +8,mAHD,6165318,6165318,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,391698.029447981,6457081.04102897,-1.0000,1.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6167114_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.894387,115.971332,GMT +8,mAHD,6167114,6167114,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,402723.274002861,6470809.2041583,-3.0000,3.0000
Department of Water and Environmental Regulation,DWER,Estuary,SWANEST,DWER-SWANEST,s6167160_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/swanest,Active,-31.998889,115.84425,GMT +8,mAHD,6167160,6167160,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,390828.647864245,6459103.93708195,5.6441,-5.6441
Department of Water and Environmental Regulation,DWER,Estuary,CANEST,DWER-CANEST,s6167188_Secchi_Depth_Profile_DATA.csv,data-warehouse/csv/dwer/canest,Active,-32.022782,115.901366,GMT +8,mAHD,6167188,6167188,Profile,m from Surface,Water Surface,,NaN,wir@water.wa.gov.au,var00140,Light, ,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,396251.009695978,6456511.61302851,-4.0000,4.0000
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CB_Light_Attenuation_Coefficient_Int_2003_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.182802691,115.739089661,GMT +8,mAHD,CB,Challenger Beach bank,Integrated,Water Column,Water Surface,9.3,NaN,,var00216,Light,10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,381132.999976911,6438604.9999676,10.2600,-10.2600
Western Australian Marine Science Institution,WAMSI,WAMSI Westport Marine Science Program,WWMSP5.1,WWMSP5.1-MET,20220713_COL_CockburnCement_WSCR300_29784_Raw_(Prelim_Jul-Nov22).csv,data-warehouse/csv/wamsi/wwmsp5_met,Static,-32.132847,115.746858,GMT +8,mAHD,CCL,Cockburn Cement,Fixed,2m above Ground,m above Ground,,NaN,Charitha Pattiaratchi <chari.pattiaratchi@uwa.edu.au>,var00298,Light,60.0000,yyyy-mm-dd HH:MM:SS,Decimal,Daily Surface Photosynthetically Active Photon Flux (µmol/m2/day),String,381800.900167569,6444151.48751675,1.3709,-1.3709
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS10_Light_Attenuation_Coefficient_Int_1985_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.256500246,115.740863764,GMT +8,mAHD,CS10,Changed position from 2004/05 now CS1ON,Integrated,Water Column,Water Surface,19.2,NaN,,var00216,Light,10855.3846,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,381396.000005571,6430436.99994739,17.6492,-17.6492
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS10N_Light_Attenuation_Coefficient_Int_2003_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.255330528,115.742971151,GMT +8,mAHD,CS10N,Bulk Grain Terminal (CBH)(replaced CS10),Integrated,Water Column,Water Surface,14,NaN,,var00216,Light,10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,381592.999987917,6430568.99997018,12.0181,-12.0181
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS10S_Light_Attenuation_Coefficient_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.255330528,115.742971151,GMT +8,mAHD,CS10S,Bulk Grain Terminal (CBH)(replaced CS10),Integrated,Water Column,Water Surface,14,NaN,,var00216,Light,8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,381592.999987917,6430568.99997018,12.0181,-12.0181
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS11_Light_Attenuation_Coefficient_Int_1985_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.262401413,115.71417802,GMT +8,mAHD,CS11,Mangles Bay deep water basin,Integrated,Water Column,Water Surface,18,NaN,,var00216,Light,10855.3846,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,378889.999982075,6429753.00000032,18.1561,-18.1561
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS11S_Light_Attenuation_Coefficient_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.262401413,115.71417802,GMT +8,mAHD,CS11S,Mangles Bay deep water basin,Integrated,Water Column,Water Surface,18,NaN,,var00216,Light,8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,378889.999982075,6429753.00000032,18.1561,-18.1561
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS12_Light_Attenuation_Coefficient_Int_2007_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.197797559,115.76587156,GMT +8,mAHD,CS12,Calista Channel WC Desalination Plant,Integrated,Water Column,Water Surface,10,NaN,,var00216,Light,11520.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,383677.000033435,6436972.00004823,10.4978,-10.4978
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS13_Light_Attenuation_Coefficient_Int_2009_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.250808956,115.728321217,GMT +8,mAHD,CS13,Cockburn Sound southern deep water,Integrated,Water Column,Water Surface,20.4,NaN,,var00216,Light,11424.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,380206.999988273,6431053.99995873,19.1526,-19.1526
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS4_Light_Attenuation_Coefficient_Int_1985_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.154551146,115.693840605,GMT +8,mAHD,CS4,Cockburn Sound northern end deep,Integrated,Water Column,Water Surface,20.9,NaN,,var00216,Light,10855.3846,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,376828.999973297,6441685.99998083,21.3088,-21.3088
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS5_Light_Attenuation_Coefficient_Int_1985_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.152366474,115.720157614,GMT +8,mAHD,CS5,Cockburn Sound northern end deep,Integrated,Water Column,Water Surface,18.9,NaN,,var00216,Light,10855.3846,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,379307.99998272,6441957.99997395,19.3144,-19.3144
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS5S_Light_Attenuation_Coefficient_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.152366474,115.720157614,GMT +8,mAHD,CS5S,Cockburn Sound northern end deep,Integrated,Water Column,Water Surface,18.9,NaN,,var00216,Light,8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,379307.99998272,6441957.99997395,19.3144,-19.3144
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS6_Light_Attenuation_Coefficient_Int_1985_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.146479719,115.756724048,GMT +8,mAHD,CS6,Changed position from 1997/98 now CS6A,Integrated,Water Column,Water Surface,10,NaN,,var00216,Light,10855.3846,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,382749.000021473,6442650.99996744,10.8501,-10.8501
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS6A_Light_Attenuation_Coefficient_Int_1998_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.146479719,115.756724048,GMT +8,mAHD,CS6A,Outside Northern Harbour,Integrated,Water Column,Water Surface,10.5,NaN,,var00216,Light,11340.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,382749.000021473,6442650.99996744,10.8501,-10.8501
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS6S_Light_Attenuation_Coefficient_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.146479719,115.756724048,GMT +8,mAHD,CS6S,Outside Northern Harbour,Integrated,Water Column,Water Surface,10.5,NaN,,var00216,Light,8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,382749.000021473,6442650.99996744,10.8501,-10.8501
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS7_Light_Attenuation_Coefficient_Int_1985_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.170702535,115.762482702,GMT +8,mAHD,CS7,Jervoise Channel south of Southern Harbour,Integrated,Water Column,Water Surface,10.7,NaN,,var00216,Light,10855.3846,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,383323.000017785,6439972.0000343,11.1732,-11.1732
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS7S_Light_Attenuation_Coefficient_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.170702535,115.762482702,GMT +8,mAHD,CS7S,Jervoise Channel south of Southern Harbour,Integrated,Water Column,Water Surface,10.7,NaN,,var00216,Light,8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,383323.000017785,6439972.0000343,11.1732,-11.1732
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS8_Light_Attenuation_Coefficient_Int_1985_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.197565326,115.719832875,GMT +8,mAHD,CS8,Cockburn Sound central basin,Integrated,Water Column,Water Surface,19.9,NaN,,var00216,Light,10855.3846,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,379337.000023485,6436946.99994679,20.3222,-20.3222
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS8S_Light_Attenuation_Coefficient_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.197565326,115.719832875,GMT +8,mAHD,CS8S,Cockburn Sound central basin,Integrated,Water Column,Water Surface,19.9,NaN,,var00216,Light,8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,379337.000023485,6436946.99994679,20.3222,-20.3222
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS9_Light_Attenuation_Coefficient_Int_1985_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.209850521,115.759565504,GMT +8,mAHD,CS9,Kwinana Bulk Terminal (KBB2),Integrated,Water Column,Water Surface,13,NaN,,var00216,Light,10855.3846,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,383098.000031679,6435628.99999166,12.4997,-12.4997
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS9A_Light_Attenuation_Coefficient_Int_2013_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.23893373,115.751411901,GMT +8,mAHD,CS9A,Kwinana Bulk Jetty (KBJ),Integrated,Water Column,Water Surface,16.5,NaN,,var00216,Light,10752.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,382366.999965488,6432396.00004798,16.8257,-16.8257
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CS9S_Light_Attenuation_Coefficient_Int_1993_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.209850521,115.759565504,GMT +8,mAHD,CS9S,Kwinana Bulk Terminal (KBB2),Integrated,Water Column,Water Surface,13,NaN,,var00216,Light,8529.2308,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,383098.000031679,6435628.99999166,12.4997,-12.4997
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CSNC_Light_Attenuation_Coefficient_Int_1999_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.262401413,115.71417802,GMT +8,mAHD,CSNC,Unknown Sites,Integrated,Water Column,Water Surface,18,NaN,,var00216,Light,11424.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,378889.999982075,6429753.00000032,18.1561,-18.1561
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_CSSC_Light_Attenuation_Coefficient_Int_1999_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.262401413,115.71417802,GMT +8,mAHD,CSSC,Unknown Sites,Integrated,Water Column,Water Surface,18,NaN,,var00216,Light,10710.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,378889.999982075,6429753.00000032,18.1561,-18.1561
